claim_id,customer_id,policy_id,date_id,adjuster_id,amount,status
8352,502,211,59,93,8426.13,Denied
8353,702,59,250,30,4979.66,Approved
8354,478,9,111,100,4907.89,Pending
8355,668,217,213,4,1065.47,Pending
8356,595,141,8,7,2939.28,Denied
8357,530,133,245,6,1524.42,Approved
8358,401,187,230,35,9740.36,Denied
8359,131,306,287,56,2773.16,Denied
8360,250,151,165,47,700.14,Denied
8361,337,138,339,74,6098.46,Denied
8362,734,225,226,50,6280.29,Approved
8363,133,25,82,58,9074.6,Pending
8364,746,36,177,80,4819.19,Pending
8365,620,24,161,30,6983.7,Pending
8366,329,12,51,69,5726.87,Denied
8367,553,270,165,36,4410.81,Pending
8368,458,82,229,94,2709.05,Approved
8369,35,323,29,34,9272.82,Pending
8370,371,87,354,48,6693.21,Denied
8371,496,288,289,2,7891.93,Approved
8372,120,404,256,83,8009.03,Pending
8373,754,249,13,5,808.39,Denied
8374,643,81,18,39,3556.23,Pending
8375,552,54,323,50,4839.68,Pending
8376,74,261,222,35,3657.57,Pending
8377,264,6,7,7,497.98,Denied
8378,39,24,212,38,2623.21,Denied
8379,258,474,271,50,7940.15,Denied
8380,750,549,180,57,1786.92,Denied
8381,20,289,298,71,6089.61,Denied
8382,406,436,162,18,4490.48,Approved
8383,86,198,21,68,6997.14,Pending
8384,340,82,260,12,1209.84,Pending
8385,110,394,91,46,6844.51,Denied
8386,62,121,290,48,3366.02,Approved
8387,316,247,174,14,9406.82,Denied
8388,73,510,37,33,6356.34,Pending
8389,282,493,339,62,3934.06,Approved
8390,789,104,21,81,6938.73,Approved
8391,796,161,127,90,1304.23,Denied
8392,412,484,84,8,3685.99,Denied
8393,103,424,131,66,9214.24,Denied
8394,389,430,188,37,7634.69,Pending
8395,518,185,350,33,3152.28,Pending
8396,556,234,261,24,8957.85,Approved
8397,91,248,324,57,1357.25,Pending
8398,700,286,253,99,9342.02,Pending
8399,728,161,297,100,4629.83,Pending
8400,333,95,137,92,9162.94,Denied
8401,543,314,3,3,5786.88,Denied
8402,394,348,279,98,2625.18,Denied
8403,241,159,149,83,5647.46,Pending
8404,507,19,245,83,7544.25,Denied
8405,407,489,131,54,8551.64,Denied
8406,211,464,24,68,3284.13,Denied
8407,152,360,289,15,1086.2,Pending
8408,466,126,65,55,8482.14,Pending
8409,458,314,223,57,8086.64,Denied
8410,436,410,30,97,6951.52,Approved
8411,603,124,98,77,8951.87,Approved
8412,390,260,176,17,5810.97,Pending
8413,626,216,230,15,4408.76,Pending
8414,509,16,182,68,4262.56,Denied
8415,327,120,322,4,3810.2,Pending
8416,447,218,303,94,6555.97,Denied
8417,497,48,156,85,8571.64,Denied
8418,489,493,140,15,437.09,Denied
8419,480,57,187,18,9960.62,Pending
8420,19,88,189,47,9630.84,Denied
8421,633,289,328,5,8324.17,Pending
8422,709,329,166,59,1408.64,Denied
8423,646,222,133,63,9502.8,Denied
8424,765,276,173,46,7352.37,Pending
8425,686,485,345,50,4159.0,Approved
8426,347,279,2,24,7114.97,Denied
8427,28,350,6,28,6889.68,Approved
8428,482,482,271,17,6287.77,Pending
8429,794,147,200,61,5760.67,Pending
8430,520,510,285,8,5852.58,Denied
8431,162,437,12,52,2424.08,Denied
8432,625,32,96,82,7800.89,Denied
8433,698,314,277,34,1807.55,Pending
8434,293,202,185,89,557.21,Denied
8435,618,408,222,14,3613.38,Denied
8436,508,479,270,88,2634.88,Denied
8437,503,109,148,54,5686.09,Approved
8438,601,115,99,50,9453.96,Denied
8439,596,342,352,3,4760.29,Approved
8440,352,181,19,45,1081.17,Pending
8441,76,358,314,55,4816.68,Approved
8442,492,522,107,19,629.36,Pending
8443,48,22,33,68,2047.1,Pending
8444,316,19,107,19,9474.72,Denied
8445,307,238,222,23,5784.76,Pending
8446,180,286,145,80,1066.92,Approved
8447,93,389,296,87,6423.21,Pending
8448,628,121,331,16,6973.23,Pending
8449,308,431,21,34,2548.05,Approved
8450,556,160,237,71,9935.62,Approved
8451,270,446,303,46,3553.9,Approved
8452,670,149,97,4,8281.36,Pending
8453,768,61,309,48,9525.3,Denied
8454,697,444,297,83,2612.7,Approved
8455,588,298,286,25,6789.08,Pending
8456,494,366,147,87,8877.49,Pending
8457,513,308,125,50,4793.04,Denied
8458,248,314,282,81,6336.18,Denied
8459,55,250,92,2,8754.58,Denied
8460,140,82,295,59,2123.05,Approved
8461,411,163,24,46,9493.02,Denied
8462,361,203,218,21,4490.79,Pending
8463,150,285,325,84,3121.8,Pending
8464,524,252,239,89,1521.47,Pending
8465,736,473,363,98,4925.42,Approved
8466,752,523,270,86,5737.02,Denied
8467,609,82,270,22,9678.48,Denied
8468,170,519,246,63,2645.4,Pending
8469,393,86,151,7,278.32,Denied
8470,722,170,194,77,8675.38,Denied
8471,322,188,145,96,1093.29,Denied
8472,498,226,341,10,5186.55,Approved
8473,19,293,136,3,867.18,Approved
8474,472,105,36,73,1433.05,Denied
8475,256,255,29,59,9884.95,Approved
8476,433,374,271,57,9239.31,Denied
8477,636,406,184,29,3246.72,Approved
8478,597,215,108,48,9036.13,Pending
8479,82,32,166,15,5160.46,Denied
8480,406,454,47,29,8144.86,Denied
8481,59,48,358,93,7186.69,Pending
8482,710,473,291,36,1986.52,Denied
8483,369,425,256,4,9989.37,Approved
8484,190,107,359,91,9982.44,Denied
8485,219,465,121,28,8354.8,Denied
8486,649,46,3,11,1067.3,Denied
8487,580,176,81,53,859.82,Pending
8488,632,162,347,21,8974.9,Approved
8489,1,426,107,10,5289.76,Denied
8490,277,437,28,52,1793.6,Pending
8491,321,88,128,35,3479.78,Pending
8492,43,284,43,61,735.03,Pending
8493,729,32,156,5,3455.72,Approved
8494,324,249,363,9,1213.8,Denied
8495,626,417,78,8,4871.0,Pending
8496,800,196,141,90,7987.24,Denied
8497,497,448,26,54,8488.73,Denied
8498,515,341,77,49,3236.56,Denied
8499,9,280,92,22,3165.19,Denied
8500,776,59,303,50,8779.6,Pending
8501,765,513,57,54,7825.57,Denied
8502,346,265,266,14,1677.67,Denied
8503,112,119,288,39,5624.94,Approved
8504,392,57,285,48,308.51,Approved
8505,582,512,170,86,3605.8,Denied
8506,44,175,252,52,7406.37,Denied
8507,334,48,139,34,7367.81,Approved
8508,307,286,71,96,6278.9,Denied
8509,785,149,208,96,4987.48,Pending
8510,20,543,32,69,7029.78,Approved
8511,67,337,117,16,4438.72,Pending
8512,674,426,91,99,4166.0,Denied
8513,633,455,151,6,1515.5,Approved
8514,421,518,151,15,1583.69,Approved
8515,456,392,276,85,878.1,Pending
8516,11,46,274,55,870.31,Denied
8517,226,437,296,47,4776.84,Pending
8518,232,479,211,51,7398.27,Pending
8519,49,321,63,33,8668.91,Approved
8520,331,39,254,4,4380.95,Approved
8521,705,469,57,45,7132.55,Pending
8522,7,6,243,58,5580.61,Approved
8523,520,291,186,48,4619.88,Approved
8524,543,439,247,62,8011.55,Denied
8525,439,500,353,17,1014.16,Pending
8526,164,182,120,71,3063.99,Approved
8527,266,211,326,2,5959.51,Approved
8528,114,372,232,21,9525.34,Pending
8529,373,497,114,69,2043.16,Denied
8530,288,56,348,68,5804.71,Approved
8531,704,47,304,45,5881.57,Denied
8532,294,477,201,81,5949.88,Pending
8533,553,30,91,12,6744.61,Approved
8534,351,415,32,17,5367.96,Denied
8535,99,15,277,72,479.19,Denied
8536,503,40,207,9,8762.45,Approved
8537,735,49,335,95,4042.35,Approved
8538,469,64,191,29,9278.07,Pending
8539,361,109,64,41,3975.11,Denied
8540,772,79,362,56,4192.17,Pending
8541,416,356,204,70,9244.55,Pending
8542,198,396,68,7,7827.43,Approved
8543,385,526,97,63,9268.68,Approved
8544,634,152,168,23,8743.61,Denied
8545,48,21,315,50,2755.5,Pending
8546,450,475,333,27,8634.72,Denied
8547,100,549,326,26,8898.91,Approved
8548,773,58,328,7,144.21,Denied
8549,331,300,148,66,9923.79,Approved
8550,729,237,3,4,2838.87,Approved
8551,231,321,213,84,112.99,Pending
8552,624,509,197,5,2831.6,Pending
8553,251,482,320,48,7988.34,Denied
8554,290,479,27,79,6390.98,Denied
8555,766,249,135,8,4751.91,Approved
8556,501,543,13,74,1682.08,Denied
8557,436,270,59,48,9978.1,Approved
8558,703,49,323,42,7971.24,Approved
8559,639,336,169,63,3057.94,Approved
8560,556,521,1,100,5465.2,Approved
8561,497,315,196,4,1683.14,Approved
8562,514,334,228,1,1721.59,Denied
8563,230,189,190,2,6965.34,Pending
8564,370,75,190,41,8993.81,Approved
8565,194,338,130,21,4734.34,Approved
8566,449,523,345,61,7631.62,Denied
8567,14,371,107,16,9835.52,Pending
8568,765,124,326,68,2745.61,Pending
8569,26,368,48,96,8235.01,Approved
8570,131,23,2,92,4976.87,Pending
8571,43,282,192,95,770.68,Denied
8572,595,218,79,28,4780.94,Pending
8573,640,149,196,100,5661.38,Pending
8574,272,459,262,29,4708.13,Pending
8575,208,44,78,73,6776.41,Approved
8576,209,50,27,49,3732.98,Approved
8577,422,47,42,57,1572.25,Approved
8578,209,489,313,27,8468.65,Pending
8579,89,141,161,83,5398.5,Approved
8580,582,228,200,56,5828.16,Approved
8581,442,305,219,27,3564.45,Pending
8582,200,87,157,85,9021.16,Denied
8583,710,287,216,48,5564.04,Approved
8584,377,33,279,97,5878.23,Approved
8585,301,391,120,90,7918.76,Approved
8586,547,459,282,80,5831.49,Denied
8587,800,234,345,31,7620.58,Approved
8588,204,9,80,36,8123.45,Approved
8589,247,228,266,89,5299.02,Approved
8590,107,396,75,1,3311.52,Pending
8591,744,158,9,64,2659.21,Approved
8592,797,318,280,32,9177.38,Denied
8593,440,528,240,39,497.03,Denied
8594,668,157,22,50,7408.4,Denied
8595,323,489,260,94,6099.15,Denied
8596,208,424,15,65,3633.54,Denied
8597,199,543,285,8,7768.83,Approved
8598,207,195,289,6,4657.9,Approved
8599,624,174,238,38,5049.85,Pending
8600,704,478,51,47,5284.02,Denied
8601,142,107,289,1,5119.39,Pending
8602,672,424,207,25,4657.9,Pending
8603,179,518,333,84,773.41,Denied
8604,558,397,8,2,3846.18,Denied
8605,517,537,82,9,4914.8,Approved
8606,320,168,88,48,5488.55,Denied
8607,387,331,12,65,4280.67,Approved
8608,694,461,69,77,1652.15,Denied
8609,104,468,227,78,183.04,Approved
8610,43,64,109,68,2717.6,Pending
8611,5,355,133,93,2648.38,Pending
8612,467,46,274,35,2542.17,Denied
8613,427,326,194,70,9187.58,Denied
8614,754,139,31,50,1909.7,Approved
8615,72,517,16,89,4281.33,Denied
8616,766,425,29,39,3269.75,Pending
8617,621,488,351,82,3106.56,Pending
8618,25,544,285,64,185.28,Pending
8619,217,456,89,68,9231.23,Pending
8620,795,343,124,91,4444.27,Approved
8621,429,539,255,68,328.93,Approved
8622,342,328,277,63,9509.52,Approved
8623,241,451,40,26,2908.68,Approved
8624,123,490,174,86,3938.21,Approved
8625,277,493,309,77,2827.88,Pending
8626,259,253,57,26,5018.13,Pending
8627,163,461,20,29,3583.38,Pending
8628,490,419,70,56,417.06,Denied
8629,15,452,141,67,7178.33,Denied
8630,260,14,59,98,3387.33,Denied
8631,302,417,72,50,1256.76,Pending
8632,715,498,340,66,3234.45,Denied
8633,352,129,176,41,6673.49,Denied
8634,154,270,288,43,7903.66,Denied
8635,466,179,92,79,5768.28,Approved
8636,475,166,216,18,4774.57,Denied
8637,45,444,13,86,1079.04,Denied
8638,107,234,84,67,4439.1,Approved
8639,571,417,276,86,5303.58,Approved
8640,631,139,275,26,6697.45,Pending
8641,538,400,80,18,3645.7,Denied
8642,434,514,216,95,1948.49,Denied
8643,442,89,117,8,3667.98,Denied
8644,510,276,284,83,612.88,Denied
8645,206,503,41,84,7089.73,Pending
8646,165,421,247,19,2394.96,Denied
8647,5,409,27,5,7324.48,Approved
8648,439,423,200,37,6403.3,Approved
8649,600,445,146,10,6088.2,Approved
8650,581,86,25,1,6013.19,Denied
8651,402,365,304,86,8742.76,Denied
8652,348,319,128,93,483.56,Approved
8653,486,532,205,35,1389.9,Pending
8654,503,306,334,98,6939.72,Approved
8655,663,323,67,24,3464.76,Pending
8656,564,519,352,59,9313.44,Approved
8657,58,512,102,100,1662.67,Denied
8658,407,383,205,100,5738.55,Approved
8659,47,459,322,8,5368.92,Pending
8660,414,68,254,16,1022.74,Pending
8661,259,1,76,82,3640.24,Approved
8662,417,277,76,23,9789.58,Denied
8663,264,252,295,40,6498.96,Pending
8664,424,347,221,18,6769.67,Denied
8665,63,328,146,25,5040.97,Denied
8666,689,270,42,11,9960.09,Approved
8667,161,521,359,48,5772.83,Denied
8668,197,511,184,44,6035.11,Pending
8669,506,325,96,73,687.41,Pending
8670,72,353,84,42,9626.38,Pending
8671,756,169,117,98,592.37,Approved
8672,409,281,119,94,302.66,Pending
8673,253,138,254,78,4634.05,Denied
8674,302,295,117,30,7779.49,Approved
8675,608,317,348,45,4619.84,Denied
8676,511,290,28,91,3019.86,Denied
8677,466,133,326,34,6400.93,Denied
8678,737,281,247,80,1588.36,Pending
8679,523,217,152,85,1117.47,Approved
8680,420,462,338,81,8715.95,Approved
8681,33,453,150,72,2986.52,Approved
8682,629,521,297,22,5742.19,Approved
8683,389,266,63,17,1373.9,Approved
8684,434,365,179,65,9608.02,Denied
8685,794,52,93,99,2913.44,Pending
8686,74,2,330,44,3700.9,Pending
8687,587,91,271,47,7459.46,Approved
8688,271,360,180,49,9616.46,Pending
8689,151,229,105,37,9199.34,Denied
8690,58,479,14,89,5189.71,Approved
8691,425,222,123,10,5950.12,Pending
8692,665,300,166,31,9336.27,Pending
8693,768,276,318,42,303.44,Denied
8694,215,127,268,20,1719.03,Pending
8695,104,74,202,24,3154.82,Approved
8696,97,524,164,11,2634.67,Denied
8697,567,518,112,75,7695.43,Pending
8698,467,54,30,63,3762.23,Approved
8699,455,26,190,80,9475.32,Pending
8700,21,412,198,17,6720.44,Approved
8701,455,415,131,23,7166.57,Approved
8702,134,438,232,43,1613.93,Denied
8703,621,538,131,7,7413.24,Approved
8704,493,526,329,80,2492.01,Pending
8705,530,511,340,64,3355.24,Pending
8706,668,196,302,80,6254.98,Approved
8707,399,112,154,67,3683.29,Denied
8708,111,230,186,65,4578.5,Pending
8709,583,158,85,68,4057.73,Approved
8710,761,19,215,13,8052.39,Denied
8711,108,324,296,78,3205.21,Denied
8712,291,458,253,70,9581.64,Denied
8713,659,340,115,95,2011.37,Approved
8714,73,457,117,74,805.21,Pending
8715,219,306,169,64,8977.76,Approved
8716,632,434,49,96,8607.77,Denied
8717,370,52,58,19,8046.02,Approved
8718,45,176,271,64,4299.09,Pending
8719,626,366,344,67,9160.94,Denied
8720,58,6,62,45,6401.35,Denied
8721,233,526,28,84,8758.41,Denied
8722,198,98,359,79,127.68,Approved
8723,508,393,107,77,1788.99,Pending
8724,479,172,255,91,2941.15,Denied
8725,794,192,203,23,9117.2,Pending
8726,626,488,100,41,979.6,Pending
8727,357,168,134,86,7620.56,Approved
8728,552,504,337,18,360.25,Denied
8729,457,198,50,94,3173.76,Pending
8730,307,258,312,84,2749.79,Approved
8731,608,385,139,85,3224.18,Pending
8732,589,394,325,23,2700.74,Approved
8733,567,285,295,1,9483.76,Pending
8734,145,505,341,58,837.18,Denied
8735,462,235,326,86,4198.89,Denied
8736,6,456,165,8,6771.67,Pending
8737,160,358,331,12,9088.02,Approved
8738,197,92,273,84,4402.17,Approved
8739,20,489,297,46,1143.6,Denied
8740,760,383,220,54,9517.52,Approved
8741,635,418,236,52,6894.34,Approved
8742,95,341,139,7,2422.45,Approved
8743,788,84,95,1,3982.89,Denied
8744,351,465,356,49,3110.57,Denied
8745,430,405,235,47,8835.81,Pending
8746,143,489,155,62,927.53,Approved
8747,346,3,267,56,3311.82,Approved
8748,771,156,125,31,639.7,Denied
8749,437,191,160,16,7059.44,Pending
8750,24,429,193,13,9512.65,Denied
8751,226,474,7,29,3287.58,Denied
8752,169,1,364,63,5329.03,Pending
8753,428,153,104,75,717.86,Pending
8754,665,387,181,15,8689.79,Denied
8755,115,52,204,56,1305.4,Pending
8756,56,226,236,56,671.03,Pending
8757,61,276,62,16,4655.2,Pending
8758,656,481,312,57,4364.34,Approved
8759,107,292,227,53,419.57,Pending
8760,397,50,237,71,2784.34,Denied
8761,71,153,310,20,8641.92,Pending
8762,225,19,343,66,7534.5,Pending
8763,530,319,241,92,4577.95,Pending
8764,553,521,79,65,2634.06,Approved
8765,467,357,207,80,9863.47,Pending
8766,402,442,229,23,9866.48,Pending
8767,192,240,19,2,5741.82,Denied
8768,67,333,250,33,8162.3,Pending
8769,364,17,100,15,8535.06,Approved
8770,394,464,337,20,969.7,Denied
8771,392,457,268,98,9673.92,Denied
8772,19,549,274,21,1906.86,Denied
8773,771,416,312,40,6461.35,Approved
8774,657,246,41,58,4259.39,Denied
8775,58,286,328,86,1759.94,Approved
8776,677,109,292,48,4142.3,Approved
8777,481,88,61,29,8831.67,Pending
8778,65,374,263,14,7298.54,Pending
8779,248,391,12,75,360.7,Denied
8780,609,50,222,39,7363.23,Denied
8781,613,269,178,8,6855.3,Pending
8782,67,337,310,13,7629.79,Pending
8783,262,160,287,64,5689.87,Approved
8784,721,75,352,80,1689.29,Pending
8785,611,56,320,3,5055.28,Denied
8786,695,52,217,82,8285.96,Pending
8787,75,299,42,40,4346.1,Pending
8788,437,399,53,13,4821.38,Denied
8789,702,156,143,78,1715.6,Approved
8790,420,481,286,7,9693.8,Denied
8791,759,532,177,96,5588.28,Denied
8792,695,12,320,33,6510.58,Denied
8793,729,331,248,90,1848.73,Approved
8794,35,237,102,8,926.78,Approved
8795,765,533,48,53,4528.5,Pending
8796,572,446,78,23,6893.97,Pending
8797,312,480,136,54,6488.15,Approved
8798,625,277,178,76,8652.07,Approved
8799,186,372,307,10,5768.63,Approved
8800,11,140,119,52,2201.29,Pending
8801,138,149,249,57,7003.85,Denied
8802,57,545,296,42,3128.84,Pending
8803,170,433,89,65,2424.4,Pending
8804,762,370,190,95,2712.8,Pending
8805,285,263,94,69,1004.89,Pending
8806,649,5,62,16,3202.16,Denied
8807,489,416,142,78,7808.9,Pending
8808,380,106,319,27,5502.1,Denied
8809,378,255,105,21,4758.47,Approved
8810,517,221,254,79,2497.91,Denied
8811,328,171,77,41,6846.14,Pending
8812,226,151,121,36,2586.04,Approved
8813,99,210,179,73,7997.04,Denied
8814,590,443,224,42,1741.23,Approved
8815,503,203,192,29,288.15,Denied
8816,727,266,167,89,7735.84,Pending
8817,536,46,266,40,1789.84,Denied
8818,43,488,278,87,1676.44,Denied
8819,192,375,178,95,5263.52,Pending
8820,185,194,232,94,330.65,Denied
8821,771,162,328,81,3675.89,Pending
8822,475,223,10,49,5283.41,Denied
8823,361,137,70,87,4238.84,Approved
8824,724,85,236,53,3795.43,Approved
8825,66,87,102,48,8516.13,Pending
8826,461,26,111,100,8371.89,Approved
8827,293,455,173,62,7595.49,Pending
8828,558,522,346,90,4272.15,Pending
8829,500,92,226,31,9877.24,Pending
8830,551,484,269,2,407.14,Pending
8831,341,255,95,65,5442.28,Pending
8832,564,78,361,23,1585.35,Approved
8833,675,400,232,43,6910.53,Denied
8834,200,499,200,98,2771.31,Denied
8835,341,117,321,21,3344.15,Denied
8836,159,174,7,20,5462.36,Pending
8837,211,288,209,99,8328.1,Pending
8838,276,135,290,76,6903.46,Denied
8839,125,215,30,67,4530.92,Pending
8840,695,386,222,6,5745.98,Pending
8841,208,270,39,44,465.69,Denied
8842,674,542,266,26,7232.37,Pending
8843,145,73,75,49,9746.14,Pending
8844,749,387,157,2,6970.76,Denied
8845,520,383,254,90,7970.43,Approved
8846,769,59,216,32,6544.19,Pending
8847,13,369,307,49,3397.24,Pending
8848,774,426,162,23,6302.83,Pending
8849,596,393,154,79,825.85,Approved
8850,327,173,271,71,5508.36,Pending
8851,692,2,281,87,8906.88,Pending
8852,393,32,36,68,1008.45,Approved
8853,472,102,306,37,7471.07,Approved
8854,721,410,126,4,7821.57,Denied
8855,524,31,333,65,3403.57,Pending
8856,679,518,134,37,7842.32,Denied
8857,215,500,58,18,8420.09,Approved
8858,442,507,214,64,2202.9,Pending
8859,230,75,301,92,851.64,Pending
8860,57,312,263,30,8929.88,Pending
8861,247,48,303,99,9835.4,Pending
8862,500,338,193,99,5174.88,Denied
8863,181,121,63,72,5605.78,Approved
8864,68,539,242,96,2864.81,Approved
8865,613,94,355,92,8918.11,Approved
8866,126,164,183,50,6229.26,Denied
8867,317,397,112,1,666.89,Pending
8868,218,110,37,18,4944.28,Approved
8869,459,18,91,40,7062.18,Approved
8870,506,323,279,68,5558.92,Approved
8871,546,326,86,79,339.34,Approved
8872,25,268,196,15,3506.29,Denied
8873,172,406,284,12,8893.11,Approved
8874,10,353,50,29,9348.44,Approved
8875,72,471,338,78,8405.23,Denied
8876,66,231,327,51,1781.98,Approved
8877,557,19,111,10,6658.79,Approved
8878,181,31,335,73,8884.66,Approved
8879,612,320,39,1,8669.23,Denied
8880,398,397,361,11,2438.58,Denied
8881,37,477,74,64,8955.38,Approved
8882,38,290,25,47,6991.47,Pending
8883,565,8,105,56,6929.95,Denied
8884,235,247,186,27,369.5,Denied
8885,728,192,68,54,3322.04,Approved
8886,37,320,140,74,3840.87,Approved
8887,497,251,186,5,6688.87,Pending
8888,347,103,114,27,6609.51,Approved
8889,606,406,104,57,645.59,Pending
8890,154,301,245,1,3163.05,Pending
8891,207,347,324,73,6834.72,Denied
8892,346,245,289,31,593.89,Denied
8893,231,530,247,47,2851.71,Approved
8894,620,104,164,76,8748.57,Approved
8895,720,12,283,4,3054.6,Denied
8896,146,387,185,63,533.62,Pending
8897,318,441,124,67,6519.02,Denied
8898,401,372,10,1,2328.97,Denied
8899,787,380,262,47,7194.44,Pending
8900,736,298,148,50,6464.05,Approved
8901,101,515,331,14,9157.09,Approved
8902,144,219,2,22,1039.73,Denied
8903,108,535,310,71,168.96,Pending
8904,17,115,179,63,420.2,Denied
8905,123,166,237,50,4784.29,Denied
8906,22,288,49,52,8865.43,Pending
8907,164,149,327,87,9084.02,Pending
8908,291,201,310,94,6771.3,Denied
8909,436,512,6,22,1507.61,Approved
8910,264,498,16,11,8301.21,Denied
8911,690,348,146,30,4930.08,Denied
8912,91,259,74,38,7253.56,Pending
8913,765,481,352,15,9078.1,Denied
8914,303,346,33,28,8649.92,Denied
8915,595,378,8,46,9576.2,Approved
8916,51,149,317,81,8987.56,Denied
8917,737,359,241,40,2038.41,Denied
8918,435,261,230,18,6910.48,Pending
8919,261,209,323,53,1019.08,Pending
8920,26,534,134,21,3301.68,Pending
8921,535,120,364,34,4363.0,Denied
8922,453,43,102,20,4241.59,Denied
8923,303,116,31,63,7865.09,Approved
8924,172,178,87,47,3422.7,Approved
8925,677,83,131,25,7455.73,Denied
8926,432,191,280,24,378.83,Pending
8927,355,307,252,9,3762.77,Pending
8928,33,99,127,50,9776.9,Denied
8929,629,38,282,45,2754.8,Approved
8930,567,117,97,58,6174.29,Approved
8931,774,416,323,80,9047.67,Approved
8932,780,168,217,75,6552.06,Denied
8933,445,112,32,18,7836.27,Denied
8934,292,396,210,36,8383.51,Denied
8935,386,266,285,60,8184.3,Denied
8936,174,339,285,7,2688.69,Denied
8937,60,80,157,84,2553.35,Pending
8938,595,159,240,46,8839.59,Pending
8939,593,175,222,66,1286.08,Approved
8940,534,353,172,81,7670.63,Approved
8941,257,245,347,68,8597.39,Denied
8942,700,342,6,19,2536.54,Pending
8943,743,420,289,44,1266.43,Approved
8944,577,542,179,5,1938.2,Approved
8945,620,44,100,44,249.62,Denied
8946,501,225,344,2,5458.55,Approved
8947,233,540,10,38,1135.57,Denied
8948,653,487,206,60,5965.46,Pending
8949,706,67,332,75,1317.89,Approved
8950,337,14,52,63,5828.53,Approved
8951,617,363,151,63,9718.41,Denied
8952,357,285,224,4,5951.87,Approved
8953,317,254,233,66,8004.97,Denied
8954,213,313,60,32,7739.9,Pending
8955,326,382,254,53,4303.65,Denied
8956,614,473,84,80,5675.64,Approved
8957,755,419,85,30,7188.37,Approved
8958,172,271,251,30,7584.86,Approved
8959,693,81,342,74,9884.1,Denied
8960,419,416,165,98,6864.05,Approved
8961,272,65,120,88,3151.09,Approved
8962,460,407,334,67,8573.65,Approved
8963,592,520,197,57,8125.53,Pending
8964,88,442,182,5,8122.46,Pending
8965,89,106,4,61,1685.41,Denied
8966,191,244,124,55,4470.22,Pending
8967,678,221,128,60,5387.72,Approved
8968,224,78,135,68,2008.5,Approved
8969,193,353,247,87,7185.9,Denied
8970,768,147,64,53,747.26,Pending
8971,294,473,88,49,349.21,Approved
8972,262,473,247,69,8869.68,Approved
8973,751,353,62,40,2877.65,Denied
8974,358,428,232,40,9036.86,Approved
8975,66,101,203,100,5167.37,Denied
8976,607,181,207,52,2390.8,Pending
8977,744,20,280,2,8694.95,Pending
8978,619,275,281,29,2024.01,Approved
8979,306,375,260,61,7384.42,Approved
8980,415,383,6,56,5238.91,Approved
8981,695,271,261,9,6869.5,Approved
8982,770,133,146,37,9485.24,Pending
8983,190,540,222,22,749.46,Approved
8984,269,387,280,5,4629.36,Denied
8985,207,81,289,34,2031.95,Approved
8986,529,88,232,25,9117.9,Approved
8987,604,207,4,67,3124.74,Approved
8988,666,235,329,1,5294.11,Pending
8989,236,284,58,73,6579.87,Denied
8990,294,502,131,53,5848.25,Pending
8991,489,203,354,72,9741.35,Pending
8992,99,209,244,30,6524.86,Pending
8993,166,500,286,90,1122.32,Approved
8994,373,354,338,27,5838.43,Denied
8995,705,516,128,69,438.37,Approved
8996,91,205,250,51,728.25,Approved
8997,668,245,258,32,3177.99,Pending
8998,485,534,207,59,232.06,Pending
8999,505,318,8,77,4773.56,Denied
9000,708,257,261,68,802.46,Denied
9001,712,32,301,32,971.95,Denied
9002,550,77,272,23,5156.21,Approved
9003,455,227,332,78,5446.46,Pending
9004,581,229,30,97,7793.23,Approved
9005,189,459,265,83,1054.42,Denied
9006,586,357,304,32,3235.35,Denied
9007,605,529,77,94,2505.42,Approved
9008,44,450,324,22,3075.07,Pending
9009,425,102,44,87,3472.54,Pending
9010,800,164,27,30,8194.22,Denied
9011,511,31,348,9,5802.44,Denied
9012,504,39,142,11,7067.17,Approved
9013,155,1,151,33,4431.48,Approved
9014,39,207,215,97,1368.79,Pending
9015,458,315,169,65,4086.67,Approved
9016,460,436,36,90,4848.51,Approved
9017,134,463,209,59,350.81,Denied
9018,777,193,333,79,6897.19,Pending
9019,68,246,286,53,5733.21,Pending
9020,51,437,243,47,2988.6,Pending
9021,423,258,113,83,9584.62,Denied
9022,415,250,127,87,4808.71,Denied
9023,427,88,140,65,3600.1,Denied
9024,494,464,254,62,8903.04,Denied
9025,577,142,313,89,2838.09,Denied
9026,518,240,38,53,5403.66,Pending
9027,526,197,150,57,3189.34,Pending
9028,171,195,318,98,8878.22,Denied
9029,39,289,138,17,2743.09,Approved
9030,187,360,255,50,6440.27,Approved
9031,124,491,89,67,6216.7,Pending
9032,569,74,56,51,7260.52,Approved
9033,449,421,83,27,5932.09,Approved
9034,229,521,16,93,3109.8,Denied
9035,262,93,81,81,4426.73,Pending
9036,10,525,193,94,3256.36,Approved
9037,16,537,53,53,6185.72,Pending
9038,474,4,258,64,2149.08,Approved
9039,695,82,66,31,6262.57,Approved
9040,171,483,302,47,2980.22,Denied
9041,44,68,192,52,4538.26,Denied
9042,328,487,267,39,3842.46,Pending
9043,153,73,351,2,9075.22,Denied
9044,686,4,202,44,687.26,Denied
9045,323,491,268,27,7199.04,Denied
9046,119,53,208,74,165.63,Approved
9047,765,442,60,49,4139.4,Pending
9048,69,352,41,25,4461.0,Denied
9049,22,169,150,38,6966.83,Denied
9050,616,475,303,90,1004.89,Approved
9051,301,219,354,30,8971.26,Denied
9052,635,463,235,43,3390.76,Denied
